ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
412300010018,KERNAN ELEMENTARY SCHOOL,2011,41230001,UTICA CITY SD,HENRY FRASCA,929 YORK ST,UTICA,3153686761,"K-5, UE",52,0,0,0,0,6,12,11,21,48,0,119,0,0,5,9,5,0,0,0,1,0,1,0
412300010022,JOHN F KENNEDY MIDDLE SCHOOL,2009,41230001,UTICA CITY SD,DOLORES CHAINEY,500 DEERFIELD DR E,UTICA,3157922088,"6-8, UE, US",86,0,0,0,0,7,8,36,42,202,0,276,0,0,20,10,8,0,0,0,3,0,1,0
412300010022,JOHN F KENNEDY MIDDLE SCHOOL,2010,41230001,UTICA CITY SD,DOLORES CHAINEY,500 DEERFIELD DR E,UTICA,3157922088,"6-8, UE, US",91,0,0,0,0,7,8,43,47,250,0,346,0,0,7,10,9,0,0,0,3,0,1,0
412300010022,JOHN F KENNEDY MIDDLE SCHOOL,2011,41230001,UTICA CITY SD,DOLORES CHAINEY,500 DEERFIELD DR E,UTICA,3157922088,"6-8, US",98,0,0,1,1,7,7,42,43,310,1,465,2,0,7,9,11,0,0,0,2,0,1,0
412300010023,SENATOR JAMES H DONOVAN MIDDLE SCHOOL,2009,41230001,UTICA CITY SD,RICHARD AMBRUSO,1701 NOYES ST,UTICA,3157922007,"6-8, UE, US",98,0,0,1,1,12,12,33,34,197,1,364,5,1,13,9,8,0,0,0,3,0,1,0
412300010023,SENATOR JAMES H DONOVAN MIDDLE SCHOOL,2010,41230001,UTICA CITY SD,RICHARD AMBRUSO,1701 NOYES ST,UTICA,3157922007,"6-8, UE, US",101,0,0,0,0,8,8,43,43,272,0,437,1,0,6,9,10,0,0,0,3,0,1,0
412300010023,SENATOR JAMES H DONOVAN MIDDLE SCHOOL,2011,41230001,UTICA CITY SD,ANN MARIE PALLADINO,1701 NOYES ST,UTICA,3157922007,"6-8, UE, US",100,0,0,0,0,6,6,41,41,287,0,498,0,0,14,8,10,0,0,0,2,0,1,0
412300010024,THOMAS R PROCTOR HIGH SCHOOL,2009,41230001,UTICA CITY SD,STEVEN FALCHI,1203 HILTON AVE,UTICA,3153686404,"9-12, US",184,0,0,2,1,20,11,68,37,612,0,804,9,1,14,13,21,0,0,0,6,0,1,0
412300010024,THOMAS R PROCTOR HIGH SCHOOL,2010,41230001,UTICA CITY SD,STEVEN FALCHI,1203 HILTON AVE,UTICA,3153686404,"9-12, US",199,0,0,0,0,20,10,85,43,617,0,876,5,1,11,7,29,0,0,0,6,0,1,0
412300010024,THOMAS R PROCTOR HIGH SCHOOL,2011,41230001,UTICA CITY SD,STEVEN FALCHI,1203 HILTON AVE,UTICA,3153686404,"9-12, US",196,0,0,0,0,14,7,87,44,679,0,976,0,0,2,5,29,0,0,0,6,0,1,0
412801040000,WESTMORELAND CENTRAL SCHOOL DISTRICT,2009,41280104,WESTMORELAND CSD,ROCCO MIGLIORI,5176 RT 233,WESTMORELAND,3155572614,PK-12,85,1,1,3,4,2,2,28,33,201,6,284,18,6,20,7,13,1,23,5,0,0,3,0
412801040000,WESTMORELAND CENTRAL SCHOOL DISTRICT,2010,41280104,WESTMORELAND CSD,ROCCO MIGLIORI,5176 RT 233,WESTMORELAND,3155572614,"PK-12, UE",84,0,0,4,5,5,6,28,33,226,4,305,12,4,0,8,11,2,23,5,0,0,3,0
412801040000,WESTMORELAND CENTRAL SCHOOL DISTRICT,2011,41280104,WESTMORELAND CSD,ROCCO MIGLIORI,5176 RT 233,WESTMORELAND,3155572614,"PK-12, US",75,0,0,0,0,6,8,28,37,215,0,296,0,0,25,20,12,2,16,4,0,0,3,0
412801040002,WESTMORELAND ELEMENTARY SCHOOL,2009,41280104,WESTMORELAND CSD,JOANN OTTMAN,5176 RT 233,WESTMORELAND,3155572626,K-4,27,0,0,1,4,1,4,9,33,34,3,43,1,2,0,7,1,0,0,0,0,0,1,0
412801040002,WESTMORELAND ELEMENTARY SCHOOL,2010,41280104,WESTMORELAND CSD,CHRISTOPHER HILL,5176 RT 233,WESTMORELAND,3155572626,K-4,28,0,0,2,7,1,4,11,39,34,3,60,2,3,0,0,0,0,0,0,0,0,1,0
412801040002,WESTMORELAND ELEMENTARY SCHOOL,2011,41280104,WESTMORELAND CSD,CHRISTOPHER HILL,5176 RT 233,WESTMORELAND,3155572626,K-4,23,0,0,0,0,1,4,11,48,39,0,48,0,0,50,21,2,0,0,0,0,0,1,0
412801040003,WESTMORELAND HIGH SCHOOL,2009,41280104,WESTMORELAND CSD,JOSHUA SAXTON,5176 RT 233,WESTMORELAND,3155572616,9-12,27,0,0,0,0,0,0,12,44,91,0,124,2,2,50,7,2,1,0,0,0,0,1,0
412801040003,WESTMORELAND HIGH SCHOOL,2010,41280104,WESTMORELAND CSD,JOSHUA SAXTON,5176 RT 233,WESTMORELAND,3155572616,9-12,28,0,0,0,0,3,11,11,39,100,2,126,4,3,0,11,1,1,0,0,0,0,1,0
412801040003,WESTMORELAND HIGH SCHOOL,2011,41280104,WESTMORELAND CSD,JOSHUA SAXTON,5176 RT 233,WESTMORELAND,3155572616,"9-12, US",26,0,0,0,0,4,15,10,38,98,0,136,0,0,0,11,2,1,0,0,0,0,1,0
412801040004,WESTMORELAND MIDDLE SCHOOL,2009,41280104,WESTMORELAND CSD,BRIAN KAVANAGH,5176 RT 233,WESTMORELAND,3155572618,5-8,27,1,4,2,7,1,4,5,19,76,16,100,15,15,0,8,2,1,0,0,0,0,1,0
412801040004,WESTMORELAND MIDDLE SCHOOL,2010,41280104,WESTMORELAND CSD,BRIAN KAVANAGH,5176 RT 233,WESTMORELAND,3155572618,"5-8, UE",25,0,0,2,8,1,4,4,16,87,6,103,6,6,0,11,0,0,0,0,0,0,1,0
412801040004,WESTMORELAND MIDDLE SCHOOL,2011,41280104,WESTMORELAND CSD,BRIAN KAVANAGH,5176 RT 233,WESTMORELAND,3155572618,5-8,21,0,0,0,0,1,5,4,19,69,0,85,0,0,33,25,2,0,0,0,0,0,1,0
412901040000,ORISKANY CENTRAL SCHOOL DISTRICT,2009,41290104,ORISKANY CSD,MICHAEL DEUEL,1313 UTICA ST,ORISKANY,3157682058,"PK-12, US",68,0,0,0,0,2,3,8,12,164,0,241,4,2,18,10,9,0,15,0,0,0,2,0
412901040000,ORISKANY CENTRAL SCHOOL DISTRICT,2010,41290104,ORISKANY CSD,GREGORY KELAHAN,1313 UTICA ST,ORISKANY,3157682058,"PK-12, US",66,0,0,0,0,3,5,9,14,194,0,296,2,1,25,7,9,0,11,0,0,0,2,0
412901040000,ORISKANY CENTRAL SCHOOL DISTRICT,2011,41290104,ORISKANY CSD,GREGORY KELAHAN,1313 UTICA ST,ORISKANY,3157682058,"PK-12, US",61,0,0,0,0,3,5,7,11,186,1,272,0,0,20,14,7,0,10,0,0,0,2,0
412901040002,N A WALBRAN ELEMENTARY SCHOOL,2009,41290104,ORISKANY CSD,JASON EVANGELIST,8610 STATE RT 69,ORISKANY,3157682149,PK-6,32,0,0,0,0,2,6,1,3,61,0,89,0,0,40,12,1,0,0,0,0,0,1,0
412901040002,N A WALBRAN ELEMENTARY SCHOOL,2010,41290104,ORISKANY CSD,JASON EVANGELIST,8610 STATE RT 69,ORISKANY,3157682149,PK-6,29,0,0,0,0,2,7,1,3,72,0,107,0,0,50,13,1,0,0,0,0,0,1,0
412901040002,N A WALBRAN ELEMENTARY SCHOOL,2011,41290104,ORISKANY CSD,JASON EVANGELIST,8610 STATE RT 69,ORISKANY,3157682149,PK-6,27,0,0,0,0,0,0,1,4,68,1,95,0,0,33,7,1,0,0,0,0,0,1,0
412901040003,ORISKANY JUNIOR-SENIOR HIGH SCHOOL,2009,41290104,ORISKANY CSD,ANDY BROWN,1312 UTICA ST,ORISKANY,3157682063,"7-12, US",34,0,0,0,0,0,0,7,21,101,0,148,4,3,0,9,4,0,0,0,0,0,1,0
412901040003,ORISKANY JUNIOR-SENIOR HIGH SCHOOL,2010,41290104,ORISKANY CSD,ANDY BROWN,1312 UTICA ST,ORISKANY,3157682063,"7-12, US",35,0,0,0,0,1,3,8,23,116,0,178,2,1,0,3,4,0,0,0,0,0,1,0
412901040003,ORISKANY JUNIOR-SENIOR HIGH SCHOOL,2011,41290104,ORISKANY CSD,F DANIEL MYERS,1312 UTICA ST,ORISKANY,3157682063,"7-12, US",33,0,0,0,0,3,9,6,18,118,1,173,0,0,0,17,0,0,0,0,0,0,1,0
412902060000,WHITESBORO CENTRAL SCHOOL DISTRICT,2009,41290206,WHITESBORO CSD,DAVID LANGONE,67 WHITESBORO ST,YORKVILLE,3152663303,K-12,296,0,0,1,0,15,5,52,18,896,0,1133,9,1,23,10,25,0,47,12,4,0,6,0
412902060000,WHITESBORO CENTRAL SCHOOL DISTRICT,2010,41290206,WHITESBORO CSD,DAVID LANGONE,67 WHITESBORO ST,YORKVILLE,3152663303,K-12,286,0,0,0,0,15,5,47,16,727,0,1077,4,0,27,16,34,0,48,15,4,0,6,0
412902060000,WHITESBORO CENTRAL SCHOOL DISTRICT,2011,41290206,WHITESBORO CSD,DAVID LANGONE,67 WHITESBORO ST,YORKVILLE,3152663303,K-12,278,0,0,0,0,14,5,46,17,708,0,1033,0,0,24,13,32,0,39,13,4,0,6,0
412902060002,MARCY ELEMENTARY SCHOOL,2009,41290206,WHITESBORO CSD,LAURIE FITZGERALD,9479 MAYNARD DR,MARCY,3152663422,K-5,29,0,0,0,0,1,3,3,10,54,0,74,0,0,0,0,3,0,0,0,0,0,1,0
412902060002,MARCY ELEMENTARY SCHOOL,2010,41290206,WHITESBORO CSD,ROBERT SERVICE,9479 MAYNARD DR,MARCY,3152663422,K-5,29,0,0,0,0,0,0,3,10,45,0,77,0,0,0,7,3,0,0,0,0,0,1,0
412902060002,MARCY ELEMENTARY SCHOOL,2011,41290206,WHITESBORO CSD,ROBERT SERVICE,9479 MAYNARD DR,MARCY,3152663422,K-5,28,0,0,0,0,0,0,3,11,43,0,67,0,0,,4,2,0,0,0,0,0,1,0
412902060003,HARTS HILL SCHOOL,2009,41290206,WHITESBORO CSD,LISA ANDERSON,8551 CLARK MILLS RD,WHITESBORO,3152663432,K-5,29,0,0,0,0,0,0,2,7,44,0,63,0,0,0,10,3,0,0,0,0,0,1,0
412902060003,HARTS HILL SCHOOL,2010,41290206,WHITESBORO CSD,LISA PUTNAM,8551 CLARK MILLS RD,WHITESBORO,3152663432,K-5,27,0,0,0,0,0,0,4,15,43,0,55,0,0,0,14,2,0,0,0,0,0,1,0
412902060003,HARTS HILL SCHOOL,2011,41290206,WHITESBORO CSD,LISA PUTNAM,8551 CLARK MILLS RD,WHITESBORO,3152663432,K-5,27,0,0,0,0,0,0,5,19,42,0,65,0,0,,7,1,0,0,0,0,0,1,0
412902060005,DEERFIELD ELEMENTARY SCHOOL,2009,41290206,WHITESBORO CSD,KELLI MCGOWAN,5604 TRENTON RD,UTICA,3152663412,K-5,26,0,0,0,0,2,8,2,8,41,0,58,0,0,33,17,2,0,0,0,0,0,1,0
412902060005,DEERFIELD ELEMENTARY SCHOOL,2010,41290206,WHITESBORO CSD,KELLI MCGOWAN,5604 TRENTON RD,UTICA,3152663412,K-5,25,0,0,0,0,2,8,4,16,33,0,50,0,0,17,15,1,0,0,0,0,0,1,0
412902060005,DEERFIELD ELEMENTARY SCHOOL,2011,41290206,WHITESBORO CSD,KELLI MCGOWAN,5604 TRENTON RD,UTICA,3152663412,K-5,28,0,0,0,0,3,11,5,18,42,0,67,0,0,0,16,1,0,0,0,0,0,1,0
412902060006,WHITESBORO MIDDLE SCHOOL,2009,41290206,WHITESBORO CSD,CHRISTOPHER STAATS,75 ORISKANY BLVD,WHITESBORO,3152663110,7-8,49,0,0,0,0,2,4,11,22,189,0,238,0,0,0,6,4,0,0,0,1,0,1,0
412902060006,WHITESBORO MIDDLE SCHOOL,2010,41290206,WHITESBORO CSD,CHRISTOPHER STAATS,75 ORISKANY BLVD,WHITESBORO,3152663110,7-8,48,0,0,0,0,2,4,11,23,162,0,229,1,0,20,14,4,0,0,0,1,0,1,0
412902060006,WHITESBORO MIDDLE SCHOOL,2011,41290206,WHITESBORO CSD,CHRISTOPHER STAATS,75 ORISKANY BLVD,WHITESBORO,3152663110,7-8,39,0,0,0,0,0,0,7,18,131,0,171,0,0,60,21,4,0,0,0,1,0,1,0
412902060007,PARKWAY MIDDLE SCHOOL,2009,41290206,WHITESBORO CSD,CHRISTOPHER STAATS,65 ORISKANY BLVD,WHITESBORO,3152663176,6,22,0,0,0,0,1,5,2,9,71,0,97,3,3,67,14,3,0,0,0,1,0,1,0
412902060007,PARKWAY MIDDLE SCHOOL,2010,41290206,WHITESBORO CSD,CHRISTOPHER STAATS,65 ORISKANY BLVD,WHITESBORO,3152663176,6,18,0,0,0,0,0,0,1,6,54,0,94,0,0,50,23,3,0,0,0,1,0,1,0
412902060007,PARKWAY MIDDLE SCHOOL,2011,41290206,WHITESBORO CSD,CHRISTOPHER STAATS,65 ORISKANY BLVD,WHITESBORO,3152663176,6,17,0,0,0,0,0,0,0,0,60,0,96,0,0,,6,3,0,0,0,1,0,1,0
412902060008,WHITESBORO HIGH SCHOOL,2009,41290206,WHITESBORO CSD,CURT WOODCOCK,RT 291,MARCY,3152663216,9-12,85,0,0,1,1,6,7,22,26,344,0,419,5,1,15,10,7,0,0,0,2,0,1,0
412902060008,WHITESBORO HIGH SCHOOL,2010,41290206,WHITESBORO CSD,JEFFREY KUHN,RT 291,MARCY,3152663216,9-12,83,0,0,0,0,6,7,16,19,291,1,411,3,1,33,16,7,0,0,0,2,0,1,0
412902060008,WHITESBORO HIGH SCHOOL,2011,41290206,WHITESBORO CSD,JEFFREY KUHN,RT 291,MARCY,3152663216,9-12,79,0,0,0,0,5,6,16,20,288,0,389,0,0,20,13,7,0,0,0,2,0,1,0
412902060009,WESTMORELAND ROAD ELEMENTARY SCHOOL,2009,41290206,WHITESBORO CSD,DAVID RUSSO,8596 WESTMORELAND RD,WHITESBORO,3152663442,K-5,32,0,0,0,0,1,3,2,6,61,0,76,0,0,50,12,2,0,0,0,0,0,1,0
412902060009,WESTMORELAND ROAD ELEMENTARY SCHOOL,2010,41290206,WHITESBORO CSD,DAVID RUSSO,8596 WESTMORELAND RD,WHITESBORO,3152663442,K-5,32,0,0,0,0,3,9,1,3,38,0,56,0,0,0,16,2,0,0,0,0,0,1,0
412902060009,WESTMORELAND ROAD ELEMENTARY SCHOOL,2011,41290206,WHITESBORO CSD,DAVID RUSSO,8596 WESTMORELAND RD,WHITESBORO,3152663442,K-5,34,0,0,0,0,3,9,1,3,48,0,71,0,0,33,6,2,0,0,0,0,0,1,0
420101060000,WEST GENESEE CENTRAL SCHOOL DISTRICT,2009,42010106,WEST GENESEE CSD,CHRISTOPHER BROWN,300 SANDERSON DR,CAMILLUS,3154874562,"PK-12, UE, US",388,0,0,0,0,28,7,54,14,1091,0,1499,5,0,23,12,41,3,111,26,5,0,8,0
420101060000,WEST GENESEE CENTRAL SCHOOL DISTRICT,2010,42010106,WEST GENESEE CSD,CHRISTOPHER BROWN,300 SANDERSON DR,CAMILLUS,3154874562,"PK-12, UE, US",380,0,0,0,0,14,4,54,14,1019,0,1442,5,0,35,14,44,3,113,28,5,0,8,0
420101060000,WEST GENESEE CENTRAL SCHOOL DISTRICT,2011,42010106,WEST GENESEE CSD,CHRISTOPHER BROWN,300 SANDERSON DR,CAMILLUS,3154874562,"PK-12, UE, US",371,0,0,0,0,10,3,50,13,997,0,1397,0,0,29,12,42,5,116,22,5,0,8,0
420101060001,EAST HILL ELEMENTARY SCHOOL,2009,42010106,WEST GENESEE CSD,DONNA ZEOLLA,401 BLACKMORE RD,CAMILLUS,3154874648,K-5,31,0,0,0,0,3,10,3,10,48,0,82,1,1,25,21,1,0,0,0,0,0,1,0
420101060001,EAST HILL ELEMENTARY SCHOOL,2010,42010106,WEST GENESEE CSD,DONNA ZEOLLA,401 BLACKMORE RD,CAMILLUS,3154874648,K-5,30,0,0,0,0,0,0,3,10,31,0,67,0,0,50,19,1,0,0,0,0,0,1,0
420101060001,EAST HILL ELEMENTARY SCHOOL,2011,42010106,WEST GENESEE CSD,LISA CRAIG,401 BLACKMORE RD,CAMILLUS,3154874648,K-5,29,0,0,0,0,0,0,3,10,28,0,54,0,0,0,17,1,1,0,0,0,0,1,0
420101060003,STONEHEDGE ELEMENTARY SCHOOL,2009,42010106,WEST GENESEE CSD,BETH LOZIER,400 SANDERSON DR,CAMILLUS,3154874631,K-5,62,0,0,0,0,7,11,9,15,71,0,157,0,0,0,8,2,2,0,0,0,0,2,0
420101060003,STONEHEDGE ELEMENTARY SCHOOL,2010,42010106,WEST GENESEE CSD,GARY GERST,400 SANDERSON DR,CAMILLUS,3154874631,K-5,61,0,0,0,0,2,3,9,15,73,0,159,1,1,33,13,3,2,0,0,0,0,2,0
420101060003,STONEHEDGE ELEMENTARY SCHOOL,2011,42010106,WEST GENESEE CSD,GARY GERST,400 SANDERSON DR,CAMILLUS,3154874631,K-5,61,0,0,0,0,2,3,10,16,73,0,130,0,0,43,10,2,2,0,0,0,0,2,0
420101060005,ONONDAGA ROAD ELEMENTARY SCHOOL,2009,42010106,WEST GENESEE CSD,DEBORAH GEISS,703 ONONDAGA RD,SYRACUSE,3154874653,K-5,25,0,0,0,0,1,4,2,8,25,0,60,0,0,29,15,1,0,0,0,0,0,1,0
420101060005,ONONDAGA ROAD ELEMENTARY SCHOOL,2010,42010106,WEST GENESEE CSD,DEBORAH GEISS,703 ONONDAGA RD,SYRACUSE,3154874653,K-5,26,0,0,0,0,1,4,2,8,24,0,65,0,0,0,4,1,0,0,0,0,0,1,0
420101060005,ONONDAGA ROAD ELEMENTARY SCHOOL,2011,42010106,WEST GENESEE CSD,DEBORAH GEISS,703 ONONDAGA RD,SYRACUSE,3154874653,K-5,25,0,0,0,0,0,0,2,8,19,0,58,0,0,33,19,2,0,0,0,0,0,1,0
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,2009,42010106,WEST GENESEE CSD,THERESA WILLIAMS,4151 SPLIT ROCK RD,CAMILLUS,3154874656,K-5,28,0,0,0,0,3,11,3,11,33,0,60,2,3,33,11,1,1,0,0,0,0,1,0
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,2010,42010106,WEST GENESEE CSD,THERESA WILLIAMS,4151 SPLIT ROCK RD,CAMILLUS,3154874656,K-5,29,0,0,0,0,3,10,4,14,34,0,62,2,3,33,11,1,0,0,0,0,0,1,0
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,2011,42010106,WEST GENESEE CSD,TODD FREEMAN,4151 SPLIT ROCK RD,CAMILLUS,3154874656,K-5,26,0,0,0,0,1,4,2,8,21,0,48,0,0,50,14,1,0,0,0,0,0,1,0
420101060008,WEST GENESEE MIDDLE SCHOOL,2009,42010106,WEST GENESEE CSD,EARL SANDERSON,500 SANDERSON DR,CAMILLUS,3154874615,"6-8, UE, US",56,0,0,0,0,2,4,7,13,208,0,258,1,0,0,6,4,0,0,0,1,0,1,0
420101060008,WEST GENESEE MIDDLE SCHOOL,2010,42010106,WEST GENESEE CSD,EARL SANDERSON,500 SANDERSON DR,CAMILLUS,3154874615,"6-8, UE, US",53,0,0,0,0,1,2,8,15,196,0,253,0,0,60,16,5,0,0,0,1,0,1,0
420101060008,WEST GENESEE MIDDLE SCHOOL,2011,42010106,WEST GENESEE CSD,EARL SANDERSON,500 SANDERSON DR,CAMILLUS,3154874615,"6-8, UE, US",53,0,0,0,0,1,2,8,15,206,0,258,0,0,0,11,5,0,0,0,1,0,1,0
420101060009,WEST GENESEE SENIOR HIGH SCHOOL,2009,42010106,WEST GENESEE CSD,BARRY COPELAND,5201 W GENESEE ST,CAMILLUS,3154874592,"9-12, US",116,0,0,0,0,8,7,20,17,442,0,540,1,0,38,13,10,0,0,0,3,0,1,0
420101060009,WEST GENESEE SENIOR HIGH SCHOOL,2010,42010106,WEST GENESEE CSD,BARRY COPELAND,5201 W GENESEE ST,CAMILLUS,3154874592,"9-12, US",115,0,0,0,0,4,3,19,17,424,0,533,1,0,50,13,15,0,0,0,3,0,1,0
420101060009,WEST GENESEE SENIOR HIGH SCHOOL,2011,42010106,WEST GENESEE CSD,BARRY COPELAND,5201 W GENESEE ST,CAMILLUS,3154874592,"9-12, US",114,0,0,0,0,3,3,19,17,414,0,533,0,0,25,7,17,0,0,0,3,0,1,0
420101060011,CAMILLUS MIDDLE SCHOOL,2009,42010106,WEST GENESEE CSD,ROBERT HONCHARSKI,5525 IKE DIXON RD,CAMILLUS,3156723159,6-8,46,0,0,0,0,3,7,8,17,181,0,233,0,0,17,17,3,0,0,0,1,0,1,0
420101060011,CAMILLUS MIDDLE SCHOOL,2010,42010106,WEST GENESEE CSD,BETH LOZIER,5525 IKE DIXON RD,CAMILLUS,3156723159,6-8,44,0,0,0,0,3,7,8,18,173,0,220,1,0,0,13,3,0,0,0,1,0,1,0
420101060011,CAMILLUS MIDDLE SCHOOL,2011,42010106,WEST GENESEE CSD,BETH LOZIER,5525 IKE DIXON RD,CAMILLUS,3156723159,6-8,41,0,0,0,0,1,2,5,12,161,0,204,0,0,17,16,4,0,0,0,1,0,1,0
420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,2009,42030306,NORTH SYRACUSE CSD,JEROME MELVIN,5355 W TAFT RD,NORTH SYRACUSE,3152182151,"PK-12, UE, US",745,1,0,2,0,49,7,136,18,1908,1,2541,16,1,21,11,77,3,307,0,9,0,11,0
420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,2010,42030306,NORTH SYRACUSE CSD,JEROME MELVIN,5355 W TAFT RD,NORTH SYRACUSE,3152182151,"PK-12, UE, US",744,0,0,1,0,30,4,142,19,1845,0,2533,9,0,21,9,77,3,327,0,9,0,11,0
420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,2011,42030306,NORTH SYRACUSE CSD,JEROME MELVIN,5355 W TAFT RD,NORTH SYRACUSE,3152182151,"PK-12, UE, US",685,2,0,3,0,14,2,137,20,1629,0,2315,9,0,44,18,72,3,235,18,9,0,11,0
420303060001,ALLEN ROAD ELEMENTARY SCHOOL,2009,42030306,NORTH SYRACUSE CSD,DAVID LUNDEN,803 ALLEN RD,NORTH SYRACUSE,3152182300,"K-4, UE",32,0,0,0,0,1,3,5,16,38,0,62,0,0,20,9,1,1,0,0,0,0,1,0
420303060001,ALLEN ROAD ELEMENTARY SCHOOL,2010,42030306,NORTH SYRACUSE CSD,DAVID LUNDEN,803 ALLEN RD,NORTH SYRACUSE,3152182300,K-4,30,0,0,0,0,1,3,6,20,37,0,59,0,0,67,13,2,0,0,0,0,0,1,0
420303060001,ALLEN ROAD ELEMENTARY SCHOOL,2011,42030306,NORTH SYRACUSE CSD,DAVID LUNDEN,803 ALLEN RD,NORTH SYRACUSE,3152182300,K-4,25,0,0,0,0,0,0,4,16,22,0,45,0,0,,14,2,0,0,0,0,0,1,0
420303060002,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,2009,42030306,NORTH SYRACUSE CSD,IRENE THAMES,5590 BEAR RD,NORTH SYRACUSE,3152182400,"K-4, UE",43,0,0,0,0,1,2,11,26,59,2,78,0,0,0,5,2,0,0,0,0,0,1,0
420303060002,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,2010,42030306,NORTH SYRACUSE CSD,IRENE THAMES,5590 BEAR RD,NORTH SYRACUSE,3152182400,"K-4, UE",46,0,0,0,0,0,0,14,30,52,0,77,0,0,17,5,2,0,0,0,0,0,1,0
420303060002,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,2011,42030306,NORTH SYRACUSE CSD,IRENE THAMES,5590 BEAR RD,NORTH SYRACUSE,3152182400,"K-4, UE",39,0,0,0,0,0,0,11,28,42,0,63,0,0,40,17,2,0,0,0,0,0,1,0
420303060003,CICERO ELEMENTARY SCHOOL,2009,42030306,NORTH SYRACUSE CSD,KATHLEEN WHEELER,5979 RT 31,CICERO,3152182500,"K-4, UE",45,0,0,0,0,4,9,9,20,46,0,82,0,0,17,10,3,0,0,0,0,0,1,0
420303060003,CICERO ELEMENTARY SCHOOL,2010,42030306,NORTH SYRACUSE CSD,KATHLEEN WHEELER,5979 RT 31,CICERO,3152182500,K-4,44,0,0,1,2,0,0,11,25,48,2,82,1,1,20,7,3,0,0,0,0,0,1,0
420303060003,CICERO ELEMENTARY SCHOOL,2011,42030306,NORTH SYRACUSE CSD,KATHLEEN WHEELER,5979 RT 31,CICERO,3152182500,"K-4, UE",40,0,0,0,0,1,3,9,23,41,0,71,0,0,50,20,3,0,0,0,0,0,1,0
420303060004,LAKESHORE ROAD ELEMENTARY SCHOOL,2009,42030306,NORTH SYRACUSE CSD,JOHN COLE,7180 LAKESHORE RD,CICERO,3152182600,K-4,35,0,0,0,0,1,3,4,11,39,0,57,0,0,44,14,0,0,0,0,0,0,1,0
420303060004,LAKESHORE ROAD ELEMENTARY SCHOOL,2010,42030306,NORTH SYRACUSE CSD,JOHN COLE,7180 LAKESHORE RD,CICERO,3152182600,K-4,39,0,0,0,0,3,8,4,10,43,0,63,0,0,0,9,0,0,0,0,0,0,1,0
420303060004,LAKESHORE ROAD ELEMENTARY SCHOOL,2011,42030306,NORTH SYRACUSE CSD,JOHN COLE,7180 LAKESHORE RD,CICERO,3152182600,K-4,36,0,0,0,0,1,3,6,17,40,0,61,0,0,33,18,0,0,0,0,0,0,1,0
420303060007,ROXBORO ROAD ELEMENTARY SCHOOL,2009,42030306,NORTH SYRACUSE CSD,JACQUELINE GRACE,200 BERNARD ST,SYRACUSE,3152182700,"K-4, UE",39,0,0,0,0,2,5,6,15,55,0,82,0,0,20,8,3,0,0,0,0,0,1,0
420303060007,ROXBORO ROAD ELEMENTARY SCHOOL,2010,42030306,NORTH SYRACUSE CSD,JACQUELINE GRACE-RASHEED,200 BERNARD ST,SYRACUSE,3152182700,"K-4, UE",40,0,0,0,0,2,5,6,15,55,0,86,0,0,25,5,3,0,0,0,0,0,1,0
420303060007,ROXBORO ROAD ELEMENTARY SCHOOL,2011,42030306,NORTH SYRACUSE CSD,JACQUELINE GRACE-RASHEED,200 BERNARD ST,SYRACUSE,3152182700,"K-4, UE",34,0,0,0,0,0,0,6,18,45,0,72,0,0,75,28,4,0,0,0,0,0,1,0
420303060008,SMITH ROAD ELEMENTARY SCHOOL,2009,42030306,NORTH SYRACUSE CSD,DONNA FOUNTAIN,5959 SMITH RD,NORTH SYRACUSE,3152182800,"K-4, UE",39,0,0,0,0,3,8,6,15,57,0,74,0,0,11,17,4,4,0,0,0,0,1,0
420303060008,SMITH ROAD ELEMENTARY SCHOOL,2010,42030306,NORTH SYRACUSE CSD,DONNA FOUNTAIN,5959 SMITH RD,NORTH SYRACUSE,3152182800,"K-4, UE",38,0,0,0,0,1,3,6,16,39,0,74,0,0,25,10,2,5,0,0,0,0,1,0
