NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,,CONDITION
3.60112E+11,3601117,VERTUS CHARTER SCHOOL,36,21 HUMBOLDT ST,ROCHESTER,NY,14609,36,36055,Monroe County,12,43.154511,-77.568508,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36138,36055,2021-2022,,
3.60112E+11,3601118,SUCCESS ACADEMY CHARTER SCHOOL - SPRINGFIELD GARDENS,36,132-55 RIDGEDALE ST-3RD FL,SPRINGFIELD GARDENS,NY,11413,36,36081,Queens County,11,40.681772,-73.753086,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36029,36014,2021-2022,,
3.60112E+11,3601119,AMERICAN DREAM CHARTER SCHOOL,36,403 CONCORD AVE,BRONX,NY,10454,36,36005,Bronx County,11,40.809314,-73.909783,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60112E+11,3601120,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 4,36,885 BOLTON AVE-3RD FL,BRONX,NY,10473,36,36005,Bronx County,11,40.823296,-73.859866,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36034,2021-2022,,
3.60112E+11,3601121,COMPASS CHARTER SCHOOL,36,300 ADELPHI-4TH FL,BROOKLYN,NY,11205,36,36047,Kings County,11,40.688562,-73.971417,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36057,36025,2021-2022,,
3.60112E+11,3601122,SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST,36,99 AVE P-4TH FL,BROOKLYN,NY,11204,36,36047,Kings County,11,40.607797,-73.984895,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36047,36017,2021-2022,,
3.60112E+11,3601123,SUCCESS ACADEMY CS - BERGEN BEACH,36,1420 E 68TH ST-3RD FL,BROOKLYN,NY,11234,36,36047,Kings County,11,40.620908,-73.913297,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36059,36019,2021-2022,,
3.60112E+11,3601124,ACHIEVEMENT FIRST NORTH BROOKLYN PREPARATORY CHARTER SCHOOL,36,200 WOODBINE ST,BROOKLYN,NY,11221,36,36047,Kings County,11,40.693885,-73.9149,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36054,36018,2021-2022,,
3.60113E+11,3601125,FAMILY LIFE ACADEMY CHARTER SCHOOL III,36,370 GERARD AVE,BRONX,NY,10451,36,36005,Bronx County,11,40.816303,-73.930047,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60113E+11,3601127,BRONX CHARTER SCHOOL FOR BETTER LEARNING II,36,2545 GUNTHER AVE,BRONX,NY,10469,36,36005,Bronx County,11,40.864273,-73.836419,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3614,36080,36034,2021-2022,,
3.60113E+11,3601128,FINN ACADEMY: AN ELMIRA CHARTER SCHOOL,36,610 LAKE ST,ELMIRA,NY,14901,36,36015,Chemung County,13,42.0963,-76.8041,21300,"Elmira, NY",1,236,"Elmira-Corning, NY",N,N,3623,36124,36058,2021-2022,,
3.60113E+11,3601129,ROSALYN YALOW CHARTER SCHOOL,36,650 GRAND CONCOURSE,BRONX,NY,10452,36,36005,Bronx County,11,40.820603,-73.925305,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60113E+11,3601130,NEW VENTURES CHARTER SCHOOL,36,CORPORATE COMMONS ONE AT 1 TELEPORT DR,STATEN ISLAND,NY,10311,36,36085,Richmond County,11,40.605476,-74.17962,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36063,36024,2021-2022,,
3.60113E+11,3601131,SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL,36,766 WESTCHESTER AVE,BRONX,NY,10455,36,36005,Bronx County,11,40.81807,-73.904221,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2021-2022,,
3.60113E+11,3601132,SOUTH BRONX CLASSICAL CHARTER SCHOOL III,36,3458 THIRD AVE,BRONX,NY,10456,36,36005,Bronx County,11,40.82952,-73.906201,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2021-2022,,
3.60113E+11,3601133,CHARTER HIGH SCHOOL FOR LAW AND SOCIAL JUSTICE,36,1960 UNIVERSITY AVE,BRONX,NY,10453,36,36005,Bronx County,11,40.853624,-73.911775,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36086,36029,2021-2022,,
3.60113E+11,3601134,BROOKLYN PROSPECT CHARTER SCHOOL ? CSD 13.2,36,80 WILLOUGHBY ST,BROOKLYN,NY,11201,36,36047,Kings County,11,40.691948,-73.985592,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36052,36025,2021-2022,,
3.60114E+11,3601135,CHARTER SCHOOL OF INQUIRY,36,404 EDISON ST,BUFFALO,NY,14222,36,36029,Erie County,11,42.934025,-78.802716,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36141,36063,2021-2022,,
3.60114E+11,3601136,NEW VISIONS CHTR HS-ADV MA/SCI IV,36,156-10 BAISLEY BLVD,JAMAICA,NY,11434,36,36081,Queens County,11,40.674924,-73.783266,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36032,36010,2021-2022,,
3.60114E+11,3601137,STOREFRONT ACADEMY CHARTER SCHOOL,36,609 JACKSON AVE,BRONX,NY,10455,36,36005,Bronx County,11,40.814998,-73.908794,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60114E+11,3601138,ATMOSPHERE ACADEMY PUBLIC CHARTER SCHOOL,36,22 MARBLE HILL AVE,BRONX,NY,10463,36,36061,New York County,11,40.875101,-73.910197,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36072,36031,2021-2022,,
3.60114E+11,3601139,SCHOOL IN THE SQUARE PUBLIC CHARTER SCHOOL,36,120 WADSWORTH AVE,NEW YORK,NY,10033,36,36061,New York County,11,40.848758,-73.936131,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36071,36031,2021-2022,,
3.60114E+11,3601140,SUCCESS ACADEMY CHARTER SCHOOL-BED STUY 3,36,787 LAFAYETTE AVE,BROOKLYN,NY,11221,36,36047,Kings County,11,40.6915,-73.9407,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2021-2022,,
3.60114E+11,3601141,SUCCESS ACADEMY CHARTER SCHOOL-SOUTH JAMAICA,36,120-27 141ST ST,JAMAICA,NY,11436,36,36081,Queens County,11,40.675589,-73.799787,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36032,36010,2021-2022,,
3.60114E+11,3601142,BRONX CHARTER SCHOOL FOR EXCELLENCE 2,36,1804 HOLLAND AVE,BRONX,NY,10462,36,36005,Bronx County,11,40.845902,-73.864229,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3614,36080,36033,2021-2022,,
3.60114E+11,3601143,ACHIEVEMENT FIRST VOYAGER CHARTER SCHOOL,36,601 PARKSIDE AVE,BROOKLYN,NY,11226,36,36047,Kings County,11,40.656279,-73.954088,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36043,36020,2021-2022,,
3.60114E+11,3601144,CAPITAL PREPARATORY (CP) HARLEM CHARTER SCHOOL,36,1 E 104TH ST,NEW YORK,NY,10029,36,36061,New York County,11,40.7929,-73.9515,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36030,2021-2022,,
3.60115E+11,3601145,COLLEGIATE ACADEMY-MATH-PERSONAL AWA,36,1962-84 LINDEN BLVD,BROOKLYN,NY,11207,36,36047,Kings County,11,40.658777,-73.889203,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36060,36019,2021-2022,,
3.60115E+11,3601146,SUCCESS ACADEMY CHARTER SCHOOL-BUSHWICK,36,139 MENAHAN ST,BROOKLYN,NY,11221,36,36047,Kings County,11,40.696026,-73.919454,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36053,36018,2021-2022,,
3.60115E+11,3601147,SOUTH BRONX COMMUNITY CHARTER HIGH SCHOOL,36,3490 3RD AVE,BRONX,NY,10456,36,36005,Bronx County,11,40.828868,-73.907986,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2021-2022,,
3.60115E+11,3601148,SUCCESS ACADEMY CHARTER SCHOOL-FLATBUSH,36,15 SNYDER AVE,BROOKLYN,NY,11226,36,36047,Kings County,11,40.648802,-73.957608,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36042,36021,2021-2022,,
3.60115E+11,3601149,AMBER CHARTER SCHOOL KINGSBRIDGE,36,3120 CORLEAR AVE,BRONX,NY,10463,36,36005,Bronx County,11,40.88069,-73.906991,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36081,36034,2021-2022,,
3.60115E+11,3601150,BROOKLYN PROSPECT CHARTER SCHOOL-CSD 13,36,80 WILLOUGHBY ST,BROOKLYN,NY,11201,36,36047,Kings County,11,40.692068,-73.985529,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36052,36025,2021-2022,,
3.60115E+11,3601151,SUCCESS ACADEMY CHARTER SCHOOL-FAR ROCKAWAY,36,10-45 NAMEOKE ST-3RD FL,FAR ROCKAWAY,NY,11691,36,36081,Queens County,11,40.6039,-73.7495,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36023,36010,2021-2022,,
3.60115E+11,3601152,GROWING UP GREEN CHARTER SCHOOL II,36,84-35 152ND ST,JAMAICA,NY,11432,36,36081,Queens County,11,40.712966,-73.807263,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3606,36024,36011,2021-2022,,
3.60115E+11,3601153,ROCHESTER PREP CHARTER SCHOOL 3,36,85 ST JACOB ST,ROCHESTER,NY,14621,36,36055,Monroe County,12,43.1778,-77.5921,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36137,36055,2021-2022,,
3.60115E+11,3601154,NEW YORK CITY CHARTER SCHOOL OF THE ARTS,36,26 BROADWAY-12TH FL,NEW YORK,NY,10004,36,36061,New York County,11,40.705433,-74.012941,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36065,36026,2021-2022,,
3.60116E+11,3601155,WHIN MUSIC COMMUNITY CHARTER SCHOOL,36,401 W 164TH ST-4TH FL,NEW YORK,NY,10032,36,36061,New York County,11,40.836853,-73.937267,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36072,36031,2021-2022,,
3.60116E+11,3601156,SOUTH BRONX CLASSICAL CHARTER SCHOOL IV,36,757 CONCOURSE VILLAGE WEST,BRONX,NY,10451,36,36005,Bronx County,11,40.823877,-73.923315,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60116E+11,3601157,BRONX CHARTER SCHOOL FOR EXCELLENCE 3,36,3956 CARPENTER AVE,BRONX,NY,10466,36,36005,Bronx County,11,40.888383,-73.863331,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36083,36036,2021-2022,,
3.60116E+11,3601158,LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,36,400 E 145TH ST,BRONX,NY,10454,36,36005,Bronx County,11,40.81313,-73.919491,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60116E+11,3601159,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 6,36,461 W 131ST ST,NEW YORK,NY,10027,36,36061,New York County,11,40.816303,-73.953467,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36031,2021-2022,,
3.60116E+11,3601160,BROOKLYN EMERGING LEADERS ACADEMY CHARTER SCHOOL,36,125 STUYVESANT AVE-RM 213,BROOKLYN,NY,11221,36,36047,Kings County,11,40.691273,-73.933445,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36056,36025,2021-2022,,
3.60116E+11,3601161,NYC AUTISM CHARTER SCHOOL BRONX,36,1180 TINTON AVE,BRONX,NY,10459,36,36005,Bronx County,11,40.828652,-73.900121,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2021-2022,,
3.60116E+11,3601162,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES IV,36,100-00 BEACH CHANNEL DR,ROCKAWAY PARK,NY,11694,36,36081,Queens County,11,40.586607,-73.823461,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3605,36023,36015,2021-2022,,
3.60116E+11,3601163,ELMWOOD VILLAGE CHARTER SCHOOL HERTEL,36,665 HERTEL AVE,BUFFALO,NY,14207,36,36029,Erie County,11,42.945278,-78.884125,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36149,36060,2021-2022,,
3.60116E+11,3601164,FORTE PREPARATORY ACADEMY CHARTER SCHOOL,36,51-35 REEDER ST 2ND FL,ELMHURST,NY,11373,36,36081,Queens County,11,40.73741,-73.87817,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3606,36035,36016,2021-2022,,
3.60117E+11,3601165,BRILLA VERITAS CHARTER SCHOOL,36,600 E 156TH ST,BRONX,NY,10455,36,36005,Bronx County,11,40.818766,-73.90936,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36032,2021-2022,,
3.60117E+11,3601166,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL 2,36,1870 STILLWELL AVE,BROOKLYN,NY,11223,36,36047,Kings County,11,40.600865,-73.986348,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36047,36022,2021-2022,,
3.60117E+11,3601167,SUCCESS ACADEMY CHARTER SCHOOL-HUDSON YARDS,36,500 W 41ST ST,NEW YORK,NY,10018,36,36061,New York County,11,40.759011,-73.99647,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36027,2021-2022,,
3.60117E+11,3601168,EXPLORATION ELE CS - SCIENCE-TECHNOL,36,1001 LAKE AVE,ROCHESTER,NY,14613,36,36055,Monroe County,12,43.184094,-77.632782,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36136,36056,2021-2022,,
3.60117E+11,3601169,ACADEMY CHARTER SCHOOL-UNIONDALE,36,100 CHARLES LINDBERGH BLVD,UNIONDALE,NY,11553,36,36059,Nassau County,21,40.726659,-73.603599,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3604,36019,36006,2021-2022,,
3.60117E+11,3601170,BUFFALO COLLEGIATE CHARTER SCHOOL,36,45 JEWETT AVE,BUFFALO,NY,14214,36,36029,Erie County,11,42.9339,-78.842247,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36141,36063,2021-2022,,
3.60117E+11,3601171,ZETA CHARTER SCHOOL - INWOOD 1,36,652 W 187TH ST,NEW YORK,NY,10033,36,36061,New York County,11,40.85361,-73.93278,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36072,36031,2021-2022,,
3.60117E+11,3601172,PERSISTENCE PREPARATORY ACADEMY CHARTER SCHOOL,36,378 URBAN ST,BUFFALO,NY,14211,36,36029,Erie County,11,42.909539,-78.824836,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36141,36063,2021-2022,,
3.60117E+11,3601173,REACH ACADEMY CHARTER SCHOOL,36,115 ASH ST,BUFFALO,NY,14204,36,36029,Erie County,11,42.891149,-78.864163,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36141,36063,2021-2022,,
3.60117E+11,3601174,ONTECH CHARTER HIGH SCHOOL,36,810 WILLIS AVE,SYRACUSE,NY,13204,36,36067,Onondaga County,12,43.053997,-76.192806,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36129,36053,2021-2022,,
3.60118E+11,3601175,CYPRESS HILLS ASCEND CHARTER SCHOOL,36,396 GRANT AVE,BROOKLYN,NY,11208,36,36047,Kings County,11,40.681212,-73.867011,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36054,36018,2021-2022,,
3.60118E+11,3601176,KIPP FREEDOM CHARTER SCHOOL,36,1825 PROSPECT AVE,BRONX,NY,10457,36,36005,Bronx County,11,40.842618,-73.890934,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36079,36033,2021-2022,,
3.60118E+11,3601177,ZETA CHARTER SCHOOL - BRONX 1,36,222 ALEXANDER AVE,BRONX,NY,10454,36,36005,Bronx County,11,40.809454,-73.925169,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60118E+11,3601178,ELM COMMUNITY CHARTER SCHOOL,36,69-26 COOPER AVE,GLENDALE,NY,11385,36,36081,Queens County,11,40.701163,-73.881346,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3606,36038,36015,2021-2022,,
3.60118E+11,3601179,LOIS AND RICHARD NICOTRA EARLY COLLEGE CHARTER SCHOOL,36,300 GENESEE AVE,STATEN ISLAND,NY,10312,36,36085,Richmond County,11,40.552623,-74.166666,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3611,36062,36024,2021-2022,,
3.60118E+11,3601180,BRONX CHARTER SCHOOL FOR EXCELLENCE 4,36,4300 MURDOCK AVE,BRONX,NY,10466,36,36005,Bronx County,11,40.8987,-73.842278,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36083,36036,2021-2022,,
3.60118E+11,3601181,SYRACUSE ACADEMY OF SCIENCE AND CITIZENSHIP CHARTER SCHOOL,36,301 VALLEY DR,SYRACUSE,NY,13207,36,36067,Onondaga County,12,43.015796,-76.159205,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36128,36053,2021-2022,,
3.60118E+11,3601182,URBAN ASSEMBLY CHARTER SCHOOL FOR COMPUTER SCIENCE,36,1300 BOYNTON AVE-3RD FL,BRONX,NY,10472,36,36005,Bronx County,11,40.831848,-73.878614,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36032,2021-2022,,
3.60118E+11,3601183,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL 2,36,135-25 79TH ST,HOWARD BEACH,NY,11414,36,36081,Queens County,11,40.671392,-73.855578,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3608,36023,36015,2021-2022,,
3.60118E+11,3601184,EMBLAZE ACADEMY CHARTER SCHOOL,36,1164 GARRISON AVE,BRONX,NY,10474,36,36005,Bronx County,11,40.820166,-73.888155,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36034,2021-2022,,
3.60119E+11,3601185,KEY COLLEGIATE CHARTER SCHOOL,36,257 CHESTER ST,BROOKLYN,NY,11212,36,36047,Kings County,11,40.665212,-73.910288,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3609,36055,36020,2021-2022,,
3.60119E+11,3601186,EDMUND W GORDON BROOKLYN LABORATORY CHARTER SCHOOL,36,77 SANDS ST,BROOKLYN,NY,11201,36,36047,Kings County,11,40.700451,-73.987417,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36052,36025,2021-2022,,
3.60119E+11,3601187,URBAN DOVE TEAM CHARTER SCHOOL II,36,671 PROSPECT AVE,BRONX,NY,10456,36,36005,Bronx County,11,40.815708,-73.903581,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60119E+11,3601188,TRUXTON ACADEMY CHARTER SCHOOL,36,6337 ACADEMY ST,TRUXTON,NY,13158,36,36023,Cortland County,42,42.713678,-76.032549,18660,"Cortland, NY",2,296,"Ithaca-Cortland, NY",N,N,3622,36126,36051,2021-2022,,
3.60119E+11,3601189,MOUNTAIN VIEW CAMPUS,36,7530 COURT ST,ELIZABETHTOWN,NY,12932,36,36031,Essex County,42,44.21307,-73.596043,N,N,0,N,N,N,N,3621,36114,36045,2021-2022,,
3.60119E+11,3601189,LAKE VIEW CAMPUS,36,25 SISCO ST,WESTPORT,NY,12993,36,36031,Essex County,42,44.186409,-73.444771,N,N,0,N,N,N,N,3621,36114,36045,2021-2022,,
3.60119E+11,3601190,ACADEMY OF HEALTH SCIENCES CHARTER SCHOOL,36,1001 LAKE AVE,ROCHESTER,NY,14613,36,36055,Monroe County,12,43.184094,-77.632782,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36136,36056,2021-2022,,
3.60119E+11,3601191,HARLEM VILLAGE ACADEMY WEST 2 CHARTER SCHOOL,36,74 W 124TH ST,NEW YORK,NY,10027,36,36061,New York County,11,40.806836,-73.945633,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2021-2022,,
3.60119E+11,3601192,STOREFRONT ACADEMY HARLEM CHARTER SCHOOL,36,70 E 129TH ST,NEW YORK,NY,10035,36,36061,New York County,11,40.807679,-73.937731,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36030,2021-2022,,
3.60119E+11,3601193,NEIGHBORHOOD CHARTER SCHOOL - BRONX,36,411 WALES AVE,BRONX,NY,10454,36,36005,Bronx County,11,40.808999,-73.908977,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60119E+11,3601194,CREO COLLEGE PREPARATORY CHARTER SCHOOL,36,524 COURTLANDT AVE,BRONX,NY,10451,36,36005,Bronx County,11,40.816162,-73.919468,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36032,2021-2022,,
3.6012E+11,3601195,AECI II:  NYC CHARTER HS-COMP ENGIN,36,116 E 169TH ST,BRONX,NY,10452,36,36005,Bronx County,11,40.836787,-73.917491,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.6012E+11,3601196,DREAM CHARTER SCHOOL MOTT HAVEN,36,411 WALES AVE,BRONX,NY,10454,36,36005,Bronx County,11,40.808999,-73.908977,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.6012E+11,3601197,UNIVERSITY PREP CHARTER MIDDLE SCHOOL,36,470 JACKSON AVE,BRONX,NY,10455,36,36005,Bronx County,11,40.811154,-73.909542,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.6012E+11,3601198,BOLD CHARTER SCHOOL,36,1090 CLOSE AVE,BRONX,NY,10472,36,36005,Bronx County,11,40.82495,-73.88186,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36032,2021-2022,,
3.6012E+11,3601199,BRONX ARTS AND SCIENCE CHARTER SCHOOL,36,925 HUTCHINSON RIVER PKWAY,BRONX,NY,10465,36,36005,Bronx County,11,40.825202,-73.837795,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3614,36082,36034,2021-2022,,
3.6012E+11,3601200,BRONX CHARTER SCHOOL FOR EXCELLENCE 5,36,1946 BATHGATE AVE,BRONX,NY,10457,36,36005,Bronx County,11,40.847583,-73.896561,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36086,36033,2021-2022,,
3.6012E+11,3601201,CARDINAL MCCLOSKEY COMMUNITY CHARTER SCHOOL,36,685 E 182ND ST,BRONX,NY,10457,36,36005,Bronx County,11,40.85157,-73.887272,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36078,36033,2021-2022,,
